Id,TimeStamp,DateTime,Dc,State,EnergyConsumption,VmsCount,MigratedVmsCount,CpuSpecs,RamSpecs,BwSpecs,SizeSpecs,CpuProv,RamProv,BwProv,SizeProv,CpuReq,RamReq,BwReq,SizeReq
17,1357009200670,2012-12-31 22:00:00,4,Running,0.1518,3,0,3000,4096,1024,327680,2038,1213,32,157286,2038,1213,32,157286
18,1357009200670,2012-12-31 22:00:00,4,Running,0.1528,3,0,3000,4096,1024,327680,2092,1222,29,157286,2092,1222,29,157286
19,1357009200670,2012-12-31 22:00:00,4,Running,0.1203,1,0,3000,4096,1024,327680,699,409,11,52429,699,409,11,52429
20,1357009200670,2012-12-31 22:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357009200670,2013-01-01 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357009200670,2013-01-01 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357009200670,2013-01-01 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357009200670,2013-01-01 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357009200670,2013-01-01 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357009200670,2013-01-01 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357009200670,2013-01-01 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357009200670,2013-01-01 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357009200670,2013-01-01 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357009200670,2013-01-01 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357009200670,2013-01-01 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357009200670,2013-01-01 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357009200670,2013-01-01 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357009200670,2013-01-01 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357009200670,2013-01-01 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357012800670,2013-01-01 02:00:00,5,Running,0.1549,3,0,3000,4096,1024,327680,2243,1311,29,157286,2243,1311,29,157286
22,1357012800670,2013-01-01 02:00:00,5,Running,0.1557,3,0,3000,4096,1024,327680,2301,1312,30,157286,2301,1312,30,157286
23,1357012800670,2013-01-01 02:00:00,5,Running,0.1554,3,0,3000,4096,1024,327680,2281,1313,31,157286,2281,1313,31,157286
24,1357012800670,2013-01-01 02:00:00,5,Running,0.1557,3,0,3000,4096,1024,327680,2302,1285,29,157286,2302,1285,29,157286
25,1357012800670,2013-01-01 02:00:00,5,Running,0.1546,3,0,3000,4096,1024,327680,2219,1334,30,157286,2219,1334,30,157286
16,1357012800670,2012-12-31 23:00:00,4,Running,0.1543,3,0,3000,4096,1024,327680,2194,1293,30,157286,2194,1293,30,157286
17,1357012800670,2012-12-31 23:00:00,4,Running,0.1547,3,0,3000,4096,1024,327680,2229,1267,30,157286,2229,1267,30,157286
18,1357012800670,2012-12-31 23:00:00,4,Running,0.1553,3,0,3000,4096,1024,327680,2273,1315,30,157286,2273,1315,30,157286
19,1357012800670,2012-12-31 23:00:00,4,Running,0.1209,1,0,3000,4096,1024,327680,724,450,10,52429,724,450,10,52429
20,1357012800670,2012-12-31 23:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357012800670,2013-01-01 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357012800670,2013-01-01 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357012800670,2013-01-01 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357012800670,2013-01-01 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357012800670,2013-01-01 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357012800670,2013-01-01 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357012800670,2013-01-01 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357012800670,2013-01-01 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357012800670,2013-01-01 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357012800670,2013-01-01 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357012800670,2013-01-01 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357012800670,2013-01-01 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357012800670,2013-01-01 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357012800670,2013-01-01 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357012800670,2013-01-01 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357016400670,2013-01-01 03:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2346,1336,29,157286,2346,1336,29,157286
22,1357016400670,2013-01-01 03:00:00,5,Running,0.1562,3,0,3000,4096,1024,327680,2339,1354,30,157286,2339,1354,30,157286
23,1357016400670,2013-01-01 03:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2351,1328,30,157286,2351,1328,30,157286
24,1357016400670,2013-01-01 03:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2394,1372,31,157286,2394,1372,31,157286
25,1357016400670,2013-01-01 03:00:00,5,Running,0.1559,3,0,3000,4096,1024,327680,2316,1358,30,157286,2316,1358,30,157286
16,1357016400670,2013-01-01 00:00:00,4,Running,0.1563,3,0,3000,4096,1024,327680,2345,1382,31,157286,2345,1382,31,157286
17,1357016400670,2013-01-01 00:00:00,4,Running,0.1570,3,0,3000,4096,1024,327680,2399,1366,29,157286,2399,1366,29,157286
18,1357016400670,2013-01-01 00:00:00,4,Running,0.1568,3,0,3000,4096,1024,327680,2386,1397,30,157286,2386,1397,30,157286
19,1357016400670,2013-01-01 00:00:00,4,Running,0.1224,1,0,3000,4096,1024,327680,787,471,10,52429,787,471,10,52429
20,1357016400670,2013-01-01 00:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357016400670,2013-01-01 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357016400670,2013-01-01 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357016400670,2013-01-01 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357016400670,2013-01-01 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357016400670,2013-01-01 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357016400670,2013-01-01 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357016400670,2013-01-01 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357016400670,2013-01-01 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357016400670,2013-01-01 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357016400670,2013-01-01 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357016400670,2013-01-01 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357016400670,2013-01-01 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357016400670,2013-01-01 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357016400670,2013-01-01 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357016400670,2013-01-01 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357020000670,2013-01-01 04:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2390,1363,29,157286,2390,1363,29,157286
22,1357020000670,2013-01-01 04:00:00,5,Running,0.1582,3,0,3000,4096,1024,327680,2450,1383,30,157286,2450,1383,30,157286
23,1357020000670,2013-01-01 04:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2389,1377,30,157286,2389,1377,30,157286
24,1357020000670,2013-01-01 04:00:00,5,Running,0.1567,3,0,3000,4096,1024,327680,2375,1407,30,157286,2375,1407,30,157286
25,1357020000670,2013-01-01 04:00:00,5,Running,0.1578,3,0,3000,4096,1024,327680,2434,1359,29,157286,2434,1359,29,157286
16,1357020000670,2013-01-01 01:00:00,4,Running,0.1560,3,0,3000,4096,1024,327680,2326,1334,29,157286,2326,1334,29,157286
17,1357020000670,2013-01-01 01:00:00,4,Running,0.1579,3,0,3000,4096,1024,327680,2438,1363,31,157286,2438,1363,31,157286
18,1357020000670,2013-01-01 01:00:00,4,Running,0.1573,3,0,3000,4096,1024,327680,2414,1371,29,157286,2414,1371,29,157286
19,1357020000670,2013-01-01 01:00:00,4,Running,0.1221,1,0,3000,4096,1024,327680,775,447,9,52429,775,447,9,52429
20,1357020000670,2013-01-01 01:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357020000670,2013-01-01 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357020000670,2013-01-01 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357020000670,2013-01-01 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357020000670,2013-01-01 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357020000670,2013-01-01 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357020000670,2013-01-01 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357020000670,2013-01-01 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357020000670,2013-01-01 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357020000670,2013-01-01 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357020000670,2013-01-01 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357020000670,2013-01-01 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357020000670,2013-01-01 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357020000670,2013-01-01 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357020000670,2013-01-01 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357020000670,2013-01-01 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357023600670,2013-01-01 05:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2396,1388,29,157286,2396,1388,29,157286
22,1357023600670,2013-01-01 05:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2348,1378,31,157286,2348,1378,31,157286
23,1357023600670,2013-01-01 05:00:00,5,Running,0.1556,3,0,3000,4096,1024,327680,2294,1373,30,157286,2294,1373,30,157286
24,1357023600670,2013-01-01 05:00:00,5,Running,0.1572,3,0,3000,4096,1024,327680,2408,1367,31,157286,2408,1367,31,157286
25,1357023600670,2013-01-01 05:00:00,5,Running,0.1565,3,0,3000,4096,1024,327680,2360,1337,31,157286,2360,1337,31,157286
16,1357023600670,2013-01-01 02:00:00,4,Running,0.1570,3,0,3000,4096,1024,327680,2399,1340,30,157286,2399,1340,30,157286
17,1357023600670,2013-01-01 02:00:00,4,Running,0.1564,3,0,3000,4096,1024,327680,2354,1368,29,157286,2354,1368,29,157286
18,1357023600670,2013-01-01 02:00:00,4,Running,0.1566,3,0,3000,4096,1024,327680,2369,1357,31,157286,2369,1357,31,157286
19,1357023600670,2013-01-01 02:00:00,4,Running,0.1216,1,0,3000,4096,1024,327680,755,459,9,52429,755,459,9,52429
20,1357023600670,2013-01-01 02:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357023600670,2013-01-01 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357023600670,2013-01-01 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357023600670,2013-01-01 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357023600670,2013-01-01 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357023600670,2013-01-01 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357023600670,2013-01-01 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357023600670,2013-01-01 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357023600670,2013-01-01 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357023600670,2013-01-01 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357023600670,2013-01-01 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357023600670,2013-01-01 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357023600670,2013-01-01 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357023600670,2013-01-01 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357023600670,2013-01-01 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357023600670,2013-01-01 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357027200670,2013-01-01 06:00:00,5,Running,0.1546,3,0,3000,4096,1024,327680,2218,1284,30,157286,2218,1284,30,157286
22,1357027200670,2013-01-01 06:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2267,1310,30,157286,2267,1310,30,157286
23,1357027200670,2013-01-01 06:00:00,5,Running,0.1551,3,0,3000,4096,1024,327680,2258,1331,29,157286,2258,1331,29,157286
24,1357027200670,2013-01-01 06:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2262,1303,30,157286,2262,1303,30,157286
25,1357027200670,2013-01-01 06:00:00,5,Running,0.1549,3,0,3000,4096,1024,327680,2241,1302,30,157286,2241,1302,30,157286
16,1357027200670,2013-01-01 03:00:00,4,Running,0.1550,3,0,3000,4096,1024,327680,2248,1307,31,157286,2248,1307,31,157286
17,1357027200670,2013-01-01 03:00:00,4,Running,0.1550,3,0,3000,4096,1024,327680,2252,1281,29,157286,2252,1281,29,157286
18,1357027200670,2013-01-01 03:00:00,4,Running,0.1544,3,0,3000,4096,1024,327680,2205,1297,31,157286,2205,1297,31,157286
19,1357027200670,2013-01-01 03:00:00,4,Running,0.1213,1,0,3000,4096,1024,327680,741,419,11,52429,741,419,11,52429
20,1357027200670,2013-01-01 03:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357027200670,2013-01-01 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357027200670,2013-01-01 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357027200670,2013-01-01 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357027200670,2013-01-01 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357027200670,2013-01-01 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357027200670,2013-01-01 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357027200670,2013-01-01 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357027200670,2013-01-01 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357027200670,2013-01-01 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357027200670,2013-01-01 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357027200670,2013-01-01 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357027200670,2013-01-01 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357027200670,2013-01-01 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357027200670,2013-01-01 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357027200670,2013-01-01 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357030800670,2013-01-01 07:00:00,5,Running,0.1525,3,0,3000,4096,1024,327680,2075,1219,29,157286,2075,1219,29,157286
22,1357030800670,2013-01-01 07:00:00,5,Running,0.1522,3,0,3000,4096,1024,327680,2062,1219,30,157286,2062,1219,30,157286
23,1357030800670,2013-01-01 07:00:00,5,Running,0.1524,3,0,3000,4096,1024,327680,2072,1178,30,157286,2072,1178,30,157286
24,1357030800670,2013-01-01 07:00:00,5,Running,0.1532,3,0,3000,4096,1024,327680,2113,1203,31,157286,2113,1203,31,157286
25,1357030800670,2013-01-01 07:00:00,5,Running,0.1530,3,0,3000,4096,1024,327680,2101,1231,30,157286,2101,1231,30,157286
16,1357030800670,2013-01-01 04:00:00,4,Running,0.1521,3,0,3000,4096,1024,327680,2056,1207,29,157286,2056,1207,29,157286
17,1357030800670,2013-01-01 04:00:00,4,Running,0.1523,3,0,3000,4096,1024,327680,2063,1197,30,157286,2063,1197,30,157286
18,1357030800670,2013-01-01 04:00:00,4,Running,0.1532,3,0,3000,4096,1024,327680,2115,1218,30,157286,2115,1218,30,157286
19,1357030800670,2013-01-01 04:00:00,4,Running,0.1208,1,0,3000,4096,1024,327680,721,422,11,52429,721,422,11,52429
20,1357030800670,2013-01-01 04:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357030800670,2013-01-01 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357030800670,2013-01-01 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357030800670,2013-01-01 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357030800670,2013-01-01 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357030800670,2013-01-01 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357030800670,2013-01-01 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357030800670,2013-01-01 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357030800670,2013-01-01 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357030800670,2013-01-01 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357030800670,2013-01-01 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357030800670,2013-01-01 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357030800670,2013-01-01 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357030800670,2013-01-01 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357030800670,2013-01-01 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357030800670,2013-01-01 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357034400670,2013-01-01 08:00:00,5,Running,0.1497,3,0,3000,4096,1024,327680,1935,1107,31,157286,1935,1107,31,157286
22,1357034400670,2013-01-01 08:00:00,5,Running,0.1483,3,0,3000,4096,1024,327680,1865,1094,31,157286,1865,1094,31,157286
23,1357034400670,2013-01-01 08:00:00,5,Running,0.1474,3,0,3000,4096,1024,327680,1820,1114,30,157286,1820,1114,30,157286
24,1357034400670,2013-01-01 08:00:00,5,Running,0.1499,3,0,3000,4096,1024,327680,1946,1116,31,157286,1946,1116,31,157286
25,1357034400670,2013-01-01 08:00:00,5,Running,0.1485,3,0,3000,4096,1024,327680,1874,1101,30,157286,1874,1101,30,157286
16,1357034400670,2013-01-01 05:00:00,4,Running,0.1484,3,0,3000,4096,1024,327680,1869,1092,30,157286,1869,1092,30,157286
17,1357034400670,2013-01-01 05:00:00,4,Running,0.1494,3,0,3000,4096,1024,327680,1919,1090,29,157286,1919,1090,29,157286
18,1357034400670,2013-01-01 05:00:00,4,Running,0.1477,3,0,3000,4096,1024,327680,1834,1080,30,157286,1834,1080,30,157286
19,1357034400670,2013-01-01 05:00:00,4,Running,0.1179,1,0,3000,4096,1024,327680,595,356,9,52429,595,356,9,52429
20,1357034400670,2013-01-01 05:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357034400670,2013-01-01 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357034400670,2013-01-01 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357034400670,2013-01-01 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357034400670,2013-01-01 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357034400670,2013-01-01 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357034400670,2013-01-01 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357034400670,2013-01-01 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357034400670,2013-01-01 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357034400670,2013-01-01 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357034400670,2013-01-01 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357034400670,2013-01-01 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357034400670,2013-01-01 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357034400670,2013-01-01 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357034400670,2013-01-01 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357034400670,2013-01-01 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357038000670,2013-01-01 09:00:00,5,Running,0.1387,3,0,3000,4096,1024,327680,1552,930,29,157286,1552,930,29,157286
22,1357038000670,2013-01-01 09:00:00,5,Running,0.1409,3,0,3000,4096,1024,327680,1616,937,30,157286,1616,937,30,157286
23,1357038000670,2013-01-01 09:00:00,5,Running,0.1420,3,0,3000,4096,1024,327680,1650,953,29,157286,1650,953,29,157286
24,1357038000670,2013-01-01 09:00:00,5,Running,0.1425,3,0,3000,4096,1024,327680,1664,942,29,157286,1664,942,29,157286
25,1357038000670,2013-01-01 09:00:00,5,Running,0.1400,3,0,3000,4096,1024,327680,1589,974,30,157286,1589,974,30,157286
16,1357038000670,2013-01-01 06:00:00,4,Running,0.1410,3,0,3000,4096,1024,327680,1619,961,29,157286,1619,961,29,157286
17,1357038000670,2013-01-01 06:00:00,4,Running,0.1407,3,0,3000,4096,1024,327680,1612,970,31,157286,1612,970,31,157286
18,1357038000670,2013-01-01 06:00:00,4,Running,0.1394,3,0,3000,4096,1024,327680,1573,966,28,157286,1573,966,28,157286
19,1357038000670,2013-01-01 06:00:00,4,Running,0.1170,1,0,3000,4096,1024,327680,548,335,10,52429,548,335,10,52429
20,1357038000670,2013-01-01 06:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357038000670,2013-01-01 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357038000670,2013-01-01 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357038000670,2013-01-01 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357038000670,2013-01-01 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357038000670,2013-01-01 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357038000670,2013-01-01 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357038000670,2013-01-01 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357038000670,2013-01-01 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357038000670,2013-01-01 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357038000670,2013-01-01 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
